user_id,item_id,rating
7860,5567,5
9068,9429,3
9068,6837,4
9068,3702,3
7453,6513,5
7453,307,5
7453,4749,3
7453,9237,4
7453,1183,3
7558,7254,4
7558,3572,4
7558,9319,4
7558,2392,1
5398,2846,5
5398,4434,3
5398,7530,5
5398,7848,4
5398,1120,5
5398,7794,3
5398,10282,4
226,2392,4
226,11442,3
226,11757,5
226,3694,3
226,5443,5
1313,10854,5
1313,6318,4
1313,7201,5
1313,10618,5
1313,12421,4
1313,7758,4
1313,1043,5
1313,8017,5
1313,1469,4
1313,12284,5
1313,7241,5
1313,11118,5
1290,3001,5
1290,9319,5
1290,843,5
1290,7586,5
1290,151,5
1290,11448,5
1290,5280,4
4972,10038,5
4972,5074,3
4972,10136,5
4972,3969,3
4972,10616,2
4972,11168,5
4972,4180,4
4972,2998,3
4972,11292,3
4972,6834,5
4972,7720,4
4972,5540,3
4972,11235,1
4972,5829,3
1591,11108,3
1591,10736,4
1591,4829,3
1591,7586,3
1591,9138,3
1069,6494,4
1069,9000,4
1069,2515,3
1069,2292,4
1069,10038,4
1069,3713,3
1069,713,3
4158,5212,3
4158,553,4
4158,8866,3
4158,11770,4
2954,4141,5
2954,10290,5
2954,5277,5
2954,12136,5
2954,10815,5
4681,4644,4
4681,11269,3
4681,6571,4
4681,6532,3
4681,8386,3
4681,4264,4
289,7839,4
289,7913,4
289,8990,3
289,10565,4
289,3383,5
289,4527,4
289,5787,5
289,10797,5
289,5540,4
289,12280,5
6658,6925,5
6658,9583,5
6658,463,5
6658,7666,5
9174,3338,4
9174,11118,2
9174,9420,3
9174,10290,3
9174,3826,5
9174,2132,4
9174,10187,3
9174,11515,5
3256,8586,5
3256,8949,5
3256,7270,5
3256,6467,1
3256,5062,5
8431,12136,4
8431,1170,5
8431,3340,3
8431,5062,5
8431,2839,3
4064,9495,4
4064,7385,2
4064,6092,4
4064,8963,3
4064,3221,2
4064,8978,4
4064,7666,3
4064,1713,1
4064,3922,2
4064,7201,3
4064,7047,4
4064,7663,3
4064,10486,4
4064,4428,4
4064,267,4
4064,10040,4
4064,9133,4
4064,2209,4
8601,3053,3
8601,8017,4
8601,10798,3
8601,11598,4
8601,9141,3
420,1225,5
420,12055,3
420,7666,4
420,2351,5
420,3984,4
420,1055,4
5402,2792,2
5402,3833,5
5402,1469,5
5402,10787,3
2652,2042,4
2652,1188,3
2652,1694,3
2652,2838,5
2652,11824,4
8602,6605,5
8602,3868,3
8602,1192,5
8602,1315,5
8602,8679,5
8602,1252,5
8602,2813,5
8602,2111,3
7795,780,5
7795,10854,5
7795,6393,5
7795,11118,5
7795,9258,5
7795,905,5
7795,5646,5
7795,2775,1
7795,11552,5
7795,5332,5
7795,4338,3
7795,8615,4
7795,10704,5
7795,7666,5
7795,10405,5
7795,7681,5
7795,1603,5
7795,229,4
7795,2245,5
7795,3307,5
7795,2593,5
7795,7385,4
7795,8519,4
1243,11028,5
1243,6831,5
1243,8831,5
1243,5797,5
1243,4008,5
1243,12258,5
1243,4553,5
1243,1611,5
1243,6498,5
1243,8594,4
4847,608,3
4847,9351,5
4847,843,5
9326,6928,5
9326,5696,4
9326,2728,4
9326,12475,4
9396,12537,4
9396,3347,5
9396,10674,5
9396,10959,5
5859,3378,5
5859,6171,5
5859,5781,5
5859,4388,3
5859,9821,5
7123,6900,5
7123,5794,5
7123,11389,5
7123,10437,5
7123,10615,5
7123,1828,5
7123,8211,5
7123,2194,5
7123,4320,5
7123,360,5
7123,10262,5
7123,9618,3
7123,10823,5
7123,8573,4
7123,5865,5
7123,5970,4
7123,12677,5
7123,6907,5
7123,7293,4
7123,3512,5
4448,2998,5
4448,10251,5
4448,10616,4
4448,7692,4
4448,3748,5
748,4481,4
748,1315,4
748,6171,5
748,6934,4
748,10899,5
1777,8991,5
1777,4129,4
1777,4837,5
1777,9407,4
1777,12609,4
1777,3448,3
1777,3788,5
2805,2826,5
2805,3445,5
2805,7666,5
2805,10405,5
4054,93,2
4054,2166,5
4054,7225,4
4054,1336,3
5641,1043,5
5641,3682,5
5641,11106,5
5641,5005,4
7359,10605,4
7359,4905,4
7359,4989,3
7359,10441,4
7359,3121,5
7359,4988,5
7359,10797,3
7359,7462,4
7359,4527,3
7359,8439,5
7359,9710,2
7359,1199,4
7359,9763,5
7359,5836,4
7359,6731,4
5300,8762,3
5300,4954,5
5300,5443,3
5300,6735,5
5300,1828,3
5300,12425,5
2147,8078,4
2147,5443,5
2147,9329,4
2147,11698,4
2147,7793,5
2147,12593,5
8056,5564,3
8056,9437,4
8056,5443,4
8056,1947,3
214,4109,4
214,8037,5
214,3962,5
214,11662,5
214,11577,4
214,1001,4
214,12011,4
214,1971,5
1159,4292,5
1159,574,4
1159,124,4
1159,9787,5
4260,9587,5
4260,5016,5
4260,535,3
4260,9563,4
4260,11198,5
4260,4302,4
4260,8068,5
4260,6348,4
4260,12696,4
6316,6182,4
6316,2546,3
6316,11118,5
6316,1465,5
6316,7419,5
6316,10201,4
6316,8519,5
6316,9319,4
6316,2245,4
6316,8940,3
5897,3219,5
5897,4703,4
5897,1683,5
5897,1002,4
5897,5462,5
5897,8858,5
5897,3321,4
5897,8587,5
5897,10641,5
3394,11333,5
3394,12038,3
3394,7972,4
3394,11746,5
3394,1543,4
3394,4218,3
3394,2109,3
3394,4949,4
3394,3254,4
5914,10395,3
5914,3766,4
5914,1994,5
5914,9319,5
5914,7885,5
5914,2357,5
5914,12098,4
5914,1045,5
1952,1247,4
1952,2996,5
1952,988,4
1952,2875,4
7957,3367,3
7957,3462,1
7957,7951,3
7957,11118,3
7957,8017,3
3452,11673,3
3452,10290,3
3452,11448,5
3452,4692,3
3452,8071,3
3452,2402,4
3452,10486,2
4657,11942,3
4657,347,5
4657,12543,2
4657,15,4
4657,10624,1
4657,6142,3
6145,8691,4
6145,5550,5
6145,9279,5
6145,2805,5
6145,11572,5
958,5870,3
958,7557,3
958,8527,2
958,8519,3
3446,8563,4
3446,2755,5
3446,2766,5
3446,10290,2
3446,8430,3
3446,9628,4
3446,3440,3
3446,5443,1
9202,11378,5
9202,7570,4
9202,10756,5
9202,3800,4
9202,3455,4
9202,6203,3
9202,8132,4
6863,5796,4
6863,8790,2
6863,5631,5
6863,4775,3
3508,9628,4
3508,7100,4
3508,6661,5
3508,8299,2
3508,6956,2
9108,1565,4
9108,6251,4
9108,1313,4
9108,3843,5
9108,11235,4
7153,743,4
7153,8082,5
7153,11075,5
1488,9660,5
1488,4053,2
1488,7600,5
1488,6457,5
1488,5282,4
2169,7816,4
2169,8124,5
2169,11118,5
2169,3609,5
5879,7903,1
5879,2200,4
5879,8828,4
5879,5185,2
5879,3969,4
5879,12512,3
5879,6640,4
509,10959,1
509,9520,5
509,7666,4
509,3572,4
509,12466,4
5637,11351,4
5637,2844,4
5637,10085,4
5637,6132,5
2950,9628,2
2950,10735,2
2950,7863,2
2950,7666,3
2950,863,3
5942,2222,2
5942,6858,4
5942,799,5
5942,5805,3
5942,3592,4
8218,234,4
8218,10941,5
8218,11118,5
8218,58,4
8218,2826,4
8218,183,4
8218,7907,4
8218,762,4
197,11796,3
197,651,4
197,2428,5
197,3996,4
197,7023,5
197,229,4
197,12213,4
197,11004,3
197,843,4
197,2037,4
197,7421,4
197,601,5
197,4214,4
197,2201,5
197,1697,5
197,1765,4
197,2283,4
197,4961,4
197,5241,3
197,12151,4
197,4492,4
197,7739,4
197,6139,4
197,375,5
197,8807,4
197,11708,4
197,7419,4
197,659,4
197,10854,4
197,8884,5
1258,8023,5
1258,7611,3
1258,2958,4
1258,7206,5
6082,9112,4
6082,10870,5
6082,484,5
6082,5412,5
664,4086,4
664,10109,5
664,3445,5
664,11118,3
7812,2922,3
7812,1334,3
7812,7848,4
7812,5789,4
7812,1847,4
7812,4339,2
655,843,1
655,3261,5
655,7528,5
655,7666,1
655,12678,5
655,2194,5
655,6138,5
655,7755,2
655,2353,4
655,12052,5
655,7336,4
655,6120,3
655,1165,2
655,10405,4
655,5473,3
655,11887,4
655,4454,5
5423,9841,4
5423,584,4
5423,10728,4
5423,685,5
5423,7245,3
5423,5859,5
8544,5115,5
8544,9073,5
8544,7666,5
8544,10490,5
8544,1843,5
3761,10290,5
3761,10787,5
3761,10674,5
3761,7100,5
3761,9488,4
3761,1554,4
3761,601,3
3761,6318,5
249,799,4
249,11814,4
249,553,5
249,7241,5
249,5443,5
249,8807,5
8974,1469,5
8974,5280,4
8974,3367,5
8974,7254,5
8974,651,5
3950,1531,4
3950,7666,4
3950,10959,5
3950,10344,4
3950,6925,4
3950,11927,4
5862,11528,3
5862,5186,5
5862,2743,2
5862,10181,5
4888,11199,4
4888,6171,4
4888,10912,4
7993,2850,3
7993,10485,3
7993,2135,2
7993,7965,3
7993,9710,5
7993,8438,2
7993,7263,3
7993,6451,4
7993,5545,3
7993,2304,4
7993,8828,3
7993,6071,5
7993,6323,2
7993,2743,2
7993,10038,4
7993,2846,4
4740,3704,5
4740,5340,4
4740,10637,2
4740,1162,3
3939,11710,4
3939,2919,4
3939,6460,4
3939,4700,4
3939,10992,5
3939,1120,5
3939,8309,5
4758,11118,4
4758,3001,3
4758,3585,3
4758,843,5
682,11662,5
682,4713,5
682,5021,4
682,10033,5
682,7666,5
8184,5412,5
8184,1239,5
8184,9745,3
8184,6042,1
8184,7436,4
8184,8693,3
8184,6131,5
7346,4874,4
7346,8807,4
7346,357,5
7346,9133,4
7346,8527,3
7346,2456,2
7782,4874,5
7782,12136,5
7782,8017,4
7782,2194,4
952,11584,2
952,899,3
952,7097,3
952,5946,4
2221,11319,5
2221,9561,5
2221,11384,4
2221,5416,4
2221,3575,4
4298,5186,3
4298,7462,5
4298,3506,5
4298,7402,5
4298,1183,5
4298,7550,5
6624,3383,4
6624,4731,4
6624,849,3
6624,7048,5
6624,3856,4
6624,7666,4
6624,1565,1
6624,307,5
6624,11779,4
1524,2166,5
1524,11947,4
1524,1823,5
1524,11946,5
1524,2839,3
1524,4926,4
3614,2194,3
3614,12136,4
3614,7100,3
3614,4961,3
7913,9125,5
7913,8234,5
7913,2587,5
7913,5276,5
7913,10742,3
7913,1664,5
5022,11125,4
5022,8004,5
5022,6195,4
5022,7385,4
5022,8239,4
2396,5277,4
2396,8527,4
2396,11230,3
2396,601,5
3698,383,5
3698,8367,5
3698,11449,3
3698,271,5
3698,3809,4
3698,8057,5
3698,3166,5
3698,9579,4
3698,9784,4
3698,7137,3
3698,11118,5
3698,1923,3
3698,11693,5
3698,11945,3
3698,4829,5
3698,2493,5
3698,10033,5
3698,7242,2
3698,5432,5
3698,3065,4
3698,5195,2
6951,12136,5
6951,8527,3
6951,10794,5
6951,5902,5
6690,10959,4
6690,1170,4
6690,3367,4
746,4359,3
746,1543,5
746,10114,4
746,863,2
746,8563,3
746,1499,4
6381,10114,5
6381,7552,3
6381,3572,4
6381,11931,5
6381,8842,4
6381,9452,3
6381,4053,3
6381,11331,4
3144,8519,4
3144,571,3
3144,6171,5
3144,7666,5
3144,5018,5
9118,7903,3
9118,12477,4
9118,4125,1
9118,11676,1
9118,5601,2
8486,6142,4
8486,9338,3
8486,6451,4
8486,9237,4
8486,6118,3
8486,4905,4
8486,5727,3
8486,10038,5
1495,7666,3
1495,5642,4
1495,3388,4
1495,4389,4
2485,9319,3
2485,3367,5
2485,4936,3
2485,5443,5
2485,1170,3
6698,10054,5
6698,2792,4
6698,2376,5
6698,7681,3
6698,10815,5
5121,7175,4
5121,946,4
5121,7666,5
5121,6223,5
5121,1382,3
5121,3974,5
8427,8383,5
8427,3572,3
8427,6654,5
8427,1499,5
8427,2551,3
8427,7590,4
8427,5013,5
2752,5775,5
2752,3525,4
2752,10854,5
2752,1499,4
2752,601,5
2752,8519,5
2752,2152,4
2752,7666,5
2752,10674,4
2752,4961,5
5465,9079,4
5465,9480,5
5465,7023,4
5465,1728,4
5465,3833,4
3793,6118,4
3793,2857,3
3793,10220,3
3793,12026,4
9273,7528,4
9273,7599,5
9273,6318,5
9273,5006,5
9273,7509,3
9273,8368,5
9273,1303,4
9273,609,4
9273,6795,4
9273,10122,4
9273,3347,5
9273,671,4
9273,8780,4
9273,5047,3
9273,8412,3
9273,3110,4
9273,7914,5
9273,2088,4
9273,4871,5
9273,487,5
9273,1499,5
9273,11849,5
9273,7987,4
9273,598,5
9273,3788,4
9273,7615,4
9273,3438,4
9273,5312,4
9273,2271,5
9273,3540,3
9273,6567,4
9273,2063,4
9273,10618,4
9273,1139,4
9273,10663,4
9273,359,4
9273,6020,4
9273,2473,5
9273,3577,5
9273,5573,4
9273,11195,4
9273,11915,5
9273,3014,4
9273,3919,4
9273,7233,5
9273,989,5
9273,3808,5
9273,6393,4
9273,9906,5
9273,12686,5
9273,2673,5
9273,6858,3
9273,2093,5
9273,4134,5
9273,9248,5
9273,10581,3
9273,2836,4
9273,7008,5
9273,7957,4
9273,375,4
9273,10366,3
9273,3263,2
9273,12447,5
9273,1531,5
8528,4596,5
8528,9133,5
8528,6318,5
8528,2132,5
8528,5968,4
8528,6661,5
8528,12582,5
8528,11118,4
8528,5277,5
8528,143,4
8528,3534,4
8528,316,4
8528,229,5
8528,12136,5
7014,3347,5
7014,1167,4
7014,9741,4
7014,2978,5
7014,3572,5
2092,3572,5
2092,5277,4
2092,9592,5
2092,799,5
6095,4200,5
6095,3445,5
6095,11582,3
6095,11849,5
6095,6393,5
6095,7241,3
6095,9583,5
6095,8527,3
6095,10503,4
5440,7048,4
5440,9125,4
5440,1223,4
5440,5186,5
5440,3505,2
5440,6251,4
5440,656,3
5440,3030,2
5440,5595,3
1651,7474,4
1651,10032,4
2659,7529,3
2659,4030,4
2659,6693,3
2659,3647,3
2659,11537,4
2659,2241,2
2659,2150,3
2659,9347,3
2659,3263,3
2659,12259,3
7331,12024,5
7331,4258,4
7331,5663,5
7331,158,4
7331,3331,5
124,761,5
124,8315,5
124,7358,4
124,5443,5
124,1412,4
124,9708,5
124,1193,4
124,161,4
124,316,5
124,7274,5
124,7435,5
124,871,5
124,2577,5
6591,5603,5
6591,2351,3
6591,11118,5
6591,925,4
6591,5277,4
6591,5768,5
2740,10989,5
2740,2109,5
2740,7573,3
2740,8879,1
2740,555,4
4805,5443,5
4805,11118,4
4805,10633,5
4805,11473,3
4805,10674,3
974,11547,5
974,5872,5
974,9953,5
974,11050,5
974,3229,5
974,8121,5
974,11447,5
974,11150,5
974,2002,5
974,581,5
974,7619,5
974,6393,5
974,2153,5
974,1511,5
974,880,5
974,11028,5
974,9772,5
974,12633,5
974,780,5
974,12276,5
974,5486,5
974,3516,5
974,4488,5
974,2349,5
974,11386,5
974,7126,5
974,6265,5
974,3459,5
974,6605,5
974,582,5
974,6450,5
974,2485,5
974,8428,5
974,4825,5
974,10821,5
974,7327,5
974,625,5
974,9843,5
974,2508,5
974,4280,5
974,1259,5
974,6421,5
974,10225,5
974,357,5
974,11355,5
974,8017,5
974,1003,5
974,12413,5
974,1530,5
974,10740,5
974,3617,5
974,1071,5
974,11216,5
974,11112,5
974,10112,5
974,1201,5
974,2917,5
974,5360,5
974,1748,5
974,4144,5
974,10259,5
974,11623,5
974,2811,5
974,7121,5
974,1655,5
974,2324,5
6882,2392,3
6882,3515,2
6882,7119,3
6882,7225,5
4812,9420,5
4812,8473,2
4812,2392,5
4812,12566,5
4812,11437,3
4812,1067,4
7851,2623,2
7851,2615,3
7851,3347,3
7851,9333,2
7926,3525,5
7926,6318,5
7926,7419,4
7926,7666,5
7926,1499,5
7926,2826,5
7926,9133,4
7926,3367,5
4645,8717,5
4645,3861,3
4645,6171,4
4645,8508,5
4645,6393,3
5784,3629,5
5784,1794,5
5784,6735,4
5784,12414,5
5784,6112,5
5784,2447,4
5784,6630,3
5784,11198,3
5784,5443,4
5784,10143,4
4246,6612,3
4246,8952,3
4246,4521,4
4246,5636,4
3556,7666,5
3556,3978,4
3556,7509,5
3556,7859,4
4676,7157,5
4676,2398,5
4676,12136,3
4676,11118,1
9384,107,4
9384,7666,2
9384,12110,3
4589,9142,4
4589,10290,3
4589,9480,3
4589,11796,5
4589,5062,5
4589,6430,4
4589,8017,5
4589,8973,4
2257,8017,4
2257,843,5
2257,2792,2
2257,1657,5
2257,7586,4
2960,3575,3
2960,12635,4
2960,5636,4
2960,1043,3
2960,409,4
2023,7100,5
2023,8527,4
2023,4377,4
2023,11230,4
2023,3666,5
6084,10959,5
6084,9226,5
6084,5094,5
6084,6144,3
6084,4823,5
6084,4936,4
6084,972,5
6343,601,5
6343,357,5
6343,10258,4
6343,2842,5
6343,3889,3
6343,6318,5
8215,7666,5
8215,5768,4
8215,1657,5
8215,7164,4
8215,3018,3
8215,11473,3
2381,6434,5
2381,5611,5
2381,4854,5
2381,10733,4
2381,3978,3
2381,891,3
2381,6171,4
281,9374,5
281,6993,4
281,863,4
281,8527,5
281,9996,5
281,5277,3
281,994,3
3069,9319,4
3069,9628,5
3069,1170,5
3069,9509,3
3069,2583,5
6379,5902,4
6379,11818,4
6379,9480,5
6379,3462,5
6379,1675,5
6379,4440,4
6379,10794,4
6379,10941,5
422,9133,3
422,10815,3
422,8527,3
422,7023,4
537,8189,5
537,8575,5
537,5208,5
537,8235,5
8527,8066,5
8527,12559,1
8527,8865,4
8527,6320,5
8527,2905,5
8527,5607,5
8527,7552,4
8527,10912,4
8527,8858,4
5972,601,5
5972,1697,1
5972,989,5
5972,7557,5
5972,10787,5
5972,2792,5
5972,9583,5
3252,10750,4
3252,813,4
3252,10742,5
3252,6804,4
3252,1944,3
3252,6184,2
3252,3489,4
3252,2881,3
3252,8137,4
3252,4600,4
3252,8421,3
3252,8483,4
3252,7861,5
3252,4396,4
3252,10704,4
3252,3975,2
8625,5443,5
8625,2989,5
8625,7586,5
8625,7047,5
8625,6182,4
3153,1565,3
3153,6562,3
3153,1545,2
3153,6251,4
3153,1585,4
3153,2723,4
8404,12112,5
8404,9563,4
8404,8320,5
8404,5443,5
8404,10384,5
7763,8931,2
7763,5545,1
7763,8071,3
385,11087,5
385,2369,4
385,994,1
385,5062,5
385,11685,5
385,2423,5
385,9133,4
385,3955,5
9240,4122,5
9240,7971,4
9240,3376,5
9240,4874,4
5890,3572,5
5890,860,5
5890,6430,4
5890,12136,4
355,5293,3
355,1545,3
355,1158,1
355,10616,4
355,2922,2
355,7666,4
355,6731,5
3607,8287,3
3607,9955,5
3607,557,3
3607,2274,4
3607,590,4
3607,2931,3
3607,4214,5
3607,1766,4
3607,1241,4
3607,185,5
3607,11083,4
3607,7552,3
3607,4408,3
3607,8865,4
3607,5936,5
3607,8527,3
3607,1266,4
3607,2747,5
3607,11216,4
3607,11154,5
3607,12421,4
3607,9714,4
3607,135,4
3607,7666,5
3607,8964,4
3607,586,4
22,6539,5
22,8527,4
22,6332,3
22,3347,4
22,1543,4
22,10870,3
22,4902,4
22,10930,5
22,2194,3
22,6171,4
22,11997,4
22,3129,4
22,5949,3
22,10854,4
22,11118,3
22,4141,3
22,11539,4
22,7023,5
22,3572,2
22,12256,5
22,6910,4
22,10256,4
6967,8681,5
6967,7848,5
6967,5276,5
6967,10251,5
6967,7402,5
6967,7786,4
6967,7839,3
6967,735,4
8200,6925,3
8200,3833,5
8200,3033,4
8200,10854,4
8200,3978,4
8200,8352,5
8200,11961,4
8200,1640,5
8200,9721,4
7237,10296,4
7237,7254,4
7237,58,4
7237,6209,3
7237,10402,3
7237,6393,4
5815,9480,4
5815,1747,3
5815,463,3
5815,10854,4
5815,3833,4
5815,4122,5
8776,8509,5
8776,2832,5
8776,5219,3
8776,9300,5
8776,10830,5
8776,11880,5
8776,8367,5
8776,12282,5
8776,4969,5
1504,593,4
1504,9319,4
1504,7557,4
1504,11006,3
1504,12659,4
6079,7666,3
6079,7550,3
6079,4749,2
6079,5293,5
6079,12548,4
6079,2304,3
6079,2449,3
6079,2998,3
5650,9583,4
5650,4122,4
5650,9724,3
5650,499,5
5650,9628,4
5650,1124,5
3679,2546,4
3679,7557,3
3679,1837,3
3679,892,3
3679,12309,3
3679,3399,3
3679,5084,5
3679,3476,5
3679,5556,2
3679,12096,4
3679,1373,3
3679,122,3
3679,6195,3
3679,1945,2
3679,12015,5
3027,7586,5
3027,3666,4
3027,7241,3
3027,9197,3
3027,10959,3
3027,1902,5
3027,989,1
4507,7478,5
4507,5686,3
4507,7515,3
4507,7073,4
4507,11254,4
4507,1349,2
4507,4136,5
4507,7097,2
4507,9569,4
4507,11505,3
4507,12566,5
4507,5599,4
878,1316,4
878,9439,5
878,9382,2
878,2846,4
878,2912,3
3095,12026,4
3095,5268,3
3095,10797,3
3095,9860,5
3095,4760,3
3095,2116,5
3095,10192,4
3192,9172,5
3192,5605,4
3192,11741,5
3192,9722,5
3192,3281,5
3192,1089,5
6713,5506,5
6713,10609,5
6713,6237,5
6713,8976,5
6713,5072,4
6713,6177,5
6713,1995,5
6713,3586,4
6713,8003,5
173,3632,2
173,1182,5
173,11658,3
173,9754,3
7087,1924,5
7087,8320,4
7087,7666,5
7087,1645,5
507,11615,2
507,7047,4
507,385,4
507,5175,4
507,9933,4
507,1047,5
507,8695,3
507,8914,4
507,9655,5
507,3238,5
507,2621,4
507,10574,3
1373,371,5
1373,1247,4
1373,7576,5
1373,4514,5
1373,5872,4
1373,1460,5
1373,9496,5
1373,9160,5
1373,6770,4
5019,10959,5
5019,5443,4
5019,9955,4
5019,3049,4
